1403715528.867143 0.024544 0.027396 0.102371 0.024116 0.809085 -0.031025 0.586377
1403715528.872143 0.025521 0.027749 0.104200 0.024186 0.808915 -0.030909 0.586614
1403715528.877143 0.026279 0.028090 0.105934 0.024256 0.808878 -0.030916 0.586662
1403715528.882143 0.026868 0.028421 0.107597 0.024352 0.808714 -0.030862 0.586887
1403715528.887143 0.027327 0.028744 0.109205 0.024432 0.808701 -0.030929 0.586898
1403715528.892143 0.027687 0.029062 0.110776 0.024502 0.808531 -0.030928 0.587129
1403715528.897143 0.027971 0.029378 0.112319 0.024447 0.808482 -0.031039 0.587193
1403715528.902143 0.028199 0.029693 0.113842 0.024312 0.808290 -0.031092 0.587460
1403715528.907143 0.028326 0.030110 0.115569 0.024100 0.808095 -0.031269 0.587728
1403715528.912143 0.028430 0.030505 0.117244 0.023954 0.807861 -0.031353 0.588051
1403715528.917143 0.028517 0.030886 0.118883 0.023891 0.807814 -0.031466 0.588111
1403715528.922143 0.028588 0.031257 0.120492 0.023887 0.807583 -0.031504 0.588428
1403715528.927143 0.028644 0.031621 0.122079 0.023881 0.807540 -0.031555 0.588484
1403715528.932143 0.028686 0.031983 0.123652 0.023879 0.807350 -0.031518 0.588747
1403715528.937143 0.028715 0.032342 0.125213 0.023808 0.807312 -0.031528 0.588800
1403715528.942143 0.028729 0.032699 0.126768 0.023828 0.807103 -0.031471 0.589090
1403715528.947143 0.028730 0.033051 0.128316 0.023879 0.807109 -0.031518 0.589077
1403715528.952143 0.028719 0.033398 0.129856 0.024045 0.806932 -0.031470 0.589315
1403715528.957143 0.028754 0.033619 0.131268 0.024199 0.807038 -0.031329 0.589171
1403715528.962143 0.028769 0.033865 0.132692 0.024340 0.806931 -0.031238 0.589317
1403715528.967143 0.028767 0.034130 0.134119 0.024378 0.807104 -0.031159 0.589082
1403715528.972143 0.028757 0.034406 0.135548 0.024410 0.807053 -0.031015 0.589158
1403715528.977143 0.028741 0.034690 0.136984 0.024480 0.807247 -0.030873 0.588897
1403715528.982143 0.028720 0.034979 0.138429 0.024615 0.807231 -0.030687 0.588923
1403715528.987143 0.028691 0.035271 0.139880 0.024793 0.807468 -0.030521 0.588600
1403715528.992143 0.028654 0.035567 0.141343 0.025010 0.807389 -0.030343 0.588708
1403715528.997143 0.028596 0.035919 0.142901 0.025142 0.807543 -0.030227 0.588497
1403715529.002143 0.028529 0.036270 0.144446 0.025189 0.807422 -0.030046 0.588671
1403715529.007143 0.028453 0.036623 0.145979 0.025163 0.807553 -0.029781 0.588504
1403715529.012143 0.028367 0.036984 0.147503 0.024918 0.807399 -0.029636 0.588733
1403715529.017143 0.028273 0.037351 0.149020 0.024705 0.807440 -0.029471 0.588695
1403715529.022143 0.028171 0.037721 0.150531 0.024436 0.807291 -0.029419 0.588913
1403715529.027143 0.028062 0.038094 0.152033 0.024256 0.807412 -0.029341 0.588759
1403715529.032143 0.027942 0.038470 0.153525 0.024040 0.807379 -0.029225 0.588818
1403715529.037143 0.027810 0.038854 0.155008 0.023803 0.807522 -0.029126 0.588637
1403715529.042143 0.027667 0.039245 0.156481 0.023539 0.807570 -0.028878 0.588594
1403715529.047143 0.027515 0.039643 0.157947 0.023167 0.807703 -0.028728 0.588434
1403715529.052143 0.027459 0.040051 0.159685 0.022885 0.807943 -0.028324 0.588134
1403715529.057143 0.027375 0.040459 0.161365 0.022498 0.808080 -0.028219 0.587966
1403715529.062143 0.027269 0.040866 0.163008 0.022132 0.808056 -0.028081 0.588019
1403715529.067143 0.027144 0.041274 0.164629 0.021665 0.808179 -0.028081 0.587868
1403715529.072143 0.027004 0.041684 0.166242 0.021222 0.808154 -0.027951 0.587924
1403715529.077143 0.026852 0.042101 0.167856 0.020675 0.808321 -0.027822 0.587721
1403715529.082143 0.026689 0.042527 0.169475 0.020140 0.808255 -0.027545 0.587843
1403715529.087143 0.026517 0.042960 0.171111 0.019683 0.808407 -0.027259 0.587663
1403715529.092143 0.026335 0.043394 0.172770 0.019296 0.808332 -0.026909 0.587795
1403715529.097143 0.026145 0.043825 0.174455 0.018966 0.808310 -0.026611 0.587849
1403715529.102143 0.025948 0.044253 0.176170 0.018615 0.808122 -0.026369 0.588130
1403715529.107143 0.025741 0.044681 0.177915 0.018217 0.808104 -0.026097 0.588180
1403715529.112143 0.026405 0.045691 0.171873 0.033031 0.815305 -0.027855 0.577417
1403715529.117143 0.026990 0.046689 0.167960 0.032562 0.815496 -0.027303 0.577200
1403715529.122143 0.027521 0.047671 0.165515 0.031967 0.815325 -0.026865 0.577496
1403715529.127143 0.028007 0.048640 0.164164 0.031688 0.815499 -0.026297 0.577292
1403715529.132143 0.028464 0.049599 0.163584 0.031339 0.815431 -0.025879 0.577426
1403715529.137143 0.028890 0.050555 0.163596 0.031120 0.815519 -0.025515 0.577329
1403715529.142143 0.029301 0.051512 0.164044 0.030642 0.815630 -0.025063 0.577217
1403715529.147143 0.029692 0.052482 0.164849 0.030071 0.815529 -0.024662 0.577409
1403715529.152143 0.029720 0.053444 0.165875 0.029579 0.815814 -0.023963 0.577060
1403715529.157143 0.029820 0.054422 0.167139 0.028950 0.815820 -0.023487 0.577103
1403715529.162143 0.029986 0.055402 0.168565 0.028621 0.815859 -0.022839 0.577091
1403715529.167143 0.030191 0.056392 0.170149 0.028112 0.816050 -0.022442 0.576861
1403715529.172143 0.030431 0.057383 0.171818 0.027841 0.816064 -0.021823 0.576877
1403715529.177143 0.030695 0.058387 0.173590 0.027277 0.816315 -0.021439 0.576564
1403715529.182143 0.030980 0.059396 0.175426 0.026815 0.816379 -0.020795 0.576519
1403715529.187143 0.031278 0.060413 0.177330 0.026224 0.816584 -0.020239 0.576275
1403715529.192143 0.031592 0.061437 0.179275 0.025567 0.816576 -0.019673 0.576336
1403715529.197143 0.031912 0.062462 0.181287 0.025170 0.816662 -0.019006 0.576253
1403715529.202143 0.032244 0.063493 0.183315 0.024667 0.816826 -0.018379 0.576063
1403715529.207143 0.032869 0.064033 0.185302 0.023627 0.817196 -0.017917 0.575597
1403715529.212143 0.033444 0.064692 0.187321 0.023186 0.817476 -0.017235 0.575238
1403715529.217143 0.033971 0.065441 0.189403 0.022576 0.817511 -0.016582 0.575231
1403715529.222143 0.034474 0.066259 0.191512 0.021928 0.817901 -0.015985 0.574719
1403715529.227143 0.034947 0.067128 0.193666 0.021328 0.817808 -0.015389 0.574890
1403715529.232143 0.035409 0.068035 0.195833 0.020832 0.818197 -0.014749 0.574371
1403715529.237143 0.035870 0.068975 0.198037 0.020362 0.818164 -0.014086 0.574452
1403715529.242143 0.036321 0.069946 0.200244 0.019908 0.818424 -0.013293 0.574116
1403715529.247143 0.036769 0.070930 0.202468 0.019275 0.818546 -0.012613 0.573979
1403715529.252143 0.037213 0.071936 0.204691 0.018937 0.818783 -0.011760 0.573670
1403715529.257143 0.036604 0.071880 0.206676 0.017306 0.819236 -0.012376 0.573062
1403715529.262143 0.036245 0.072075 0.208731 0.016795 0.819471 -0.011638 0.572756
1403715529.267143 0.036075 0.072466 0.210842 0.016290 0.819713 -0.010861 0.572440
1403715529.272143 0.036049 0.073007 0.212998 0.015707 0.819875 -0.010113 0.572238
1403715529.277143 0.036132 0.073665 0.215190 0.015194 0.820106 -0.009345 0.571934
1403715529.282143 0.036299 0.074410 0.217405 0.014624 0.820196 -0.008588 0.571831
1403715529.287143 0.036531 0.075223 0.219639 0.014118 0.820415 -0.007837 0.571541
1403715529.292143 0.036813 0.076089 0.221883 0.013553 0.820474 -0.007014 0.571480
1403715529.297143 0.037134 0.076995 0.224130 0.012988 0.820784 -0.006241 0.571057
1403715529.302143 0.037485 0.077934 0.226375 0.012452 0.820906 -0.005387 0.570902
1403715529.307143 0.036683 0.077615 0.228039 0.010406 0.822434 -0.004954 0.568744
1403715529.312143 0.036211 0.077609 0.229851 0.009837 0.822662 -0.004094 0.568431
1403715529.317143 0.035987 0.077843 0.231774 0.009344 0.822886 -0.003255 0.568120
1403715529.322143 0.035951 0.078260 0.233781 0.008868 0.822982 -0.002312 0.567994
1403715529.327143 0.036057 0.078817 0.235843 0.008354 0.823177 -0.001472 0.567722
1403715529.332143 0.036273 0.079479 0.237943 0.007891 0.823284 -0.000571 0.567575
1403715529.337143 0.036572 0.080224 0.240064 0.007330 0.823488 0.000224 0.567286
1403715529.342143 0.036934 0.081028 0.242189 0.006802 0.823644 0.001046 0.567065
1403715529.347143 0.037347 0.081881 0.244310 0.006265 0.823945 0.001869 0.566633
1403715529.352143 0.037799 0.082775 0.246422 0.005705 0.824189 0.002770 0.566279
1403715529.357143 0.037988 0.084774 0.247901 0.006020 0.825574 0.004443 0.564245
1403715529.362143 0.038296 0.086536 0.249529 0.005519 0.825707 0.005446 0.564046
1403715529.367143 0.038699 0.088119 0.251269 0.005146 0.825820 0.006503 0.563873
1403715529.372143 0.039176 0.089566 0.253095 0.004793 0.825837 0.007458 0.563839
1403715529.377143 0.039711 0.090913 0.254979 0.004370 0.825876 0.008416 0.563772
1403715529.382143 0.040293 0.092188 0.256904 0.003893 0.825795 0.009350 0.563879
1403715529.387143 0.040913 0.093411 0.258850 0.003265 0.825889 0.010269 0.563730
1403715529.392143 0.041563 0.094596 0.260804 0.002687 0.825939 0.011185 0.563642
1403715529.397143 0.042235 0.095754 0.262757 0.002129 0.826039 0.012182 0.563477
1403715529.402143 0.043061 0.096703 0.264527 0.001646 0.826334 0.013250 0.563022
1403715529.407143 0.043879 0.097678 0.266323 0.001167 0.826368 0.014241 0.562950
1403715529.412143 0.044693 0.098672 0.268136 0.000732 0.826441 0.015089 0.562821
1403715529.417143 0.045506 0.099681 0.269959 0.000263 0.826452 0.015991 0.562779
1403715529.422143 0.046321 0.100703 0.271784 -0.000327 0.826478 0.016742 0.562719
1403715529.427143 0.047139 0.101739 0.273609 -0.000852 0.826452 0.017672 0.562729
1403715529.432143 0.047959 0.102785 0.275428 -0.001505 0.826448 0.018437 0.562708
1403715529.437143 0.048783 0.103839 0.277237 -0.002062 0.826367 0.019276 0.562798
1403715529.442143 0.049612 0.104898 0.279035 -0.002527 0.826408 0.020043 0.562709
1403715529.447143 0.050995 0.106258 0.280551 -0.002319 0.826808 0.020950 0.562090
1403715529.452143 0.052254 0.107550 0.282138 -0.002686 0.826837 0.021760 0.562015
1403715529.457143 0.053422 0.108794 0.283775 -0.003093 0.826744 0.022586 0.562116
1403715529.462143 0.054523 0.110005 0.285448 -0.003441 0.826734 0.023496 0.562092
1403715529.467143 0.055577 0.111192 0.287144 -0.003848 0.826599 0.024308 0.562253
1403715529.472143 0.056600 0.112362 0.288852 -0.004172 0.826548 0.025194 0.562287
1403715529.477143 0.057602 0.113518 0.290562 -0.004523 0.826411 0.025986 0.562449
1403715529.482143 0.058590 0.114663 0.292270 -0.004873 0.826406 0.026772 0.562416
1403715529.487143 0.059568 0.115798 0.293969 -0.005202 0.826287 0.027490 0.562554
1403715529.492143 0.060538 0.116924 0.295653 -0.005546 0.826307 0.028188 0.562487
1403715529.497143 0.061503 0.118045 0.297321 -0.005951 0.826221 0.028873 0.562574
1403715529.502143 0.062307 0.119787 0.298683 -0.006313 0.826083 0.029822 0.562723
1403715529.507143 0.063152 0.121386 0.300113 -0.006735 0.826000 0.030457 0.562806
1403715529.512143 0.064026 0.122881 0.301595 -0.007135 0.825956 0.031126 0.562829
1403715529.517143 0.064924 0.124297 0.303111 -0.007541 0.825815 0.031754 0.562996
1403715529.522143 0.065840 0.125654 0.304644 -0.007895 0.825844 0.032440 0.562909
1403715529.527143 0.066768 0.126969 0.306188 -0.008214 0.825643 0.033060 0.563164
1403715529.532143 0.067710 0.128250 0.307727 -0.008514 0.825655 0.033690 0.563105
1403715529.537143 0.068662 0.129508 0.309259 -0.008855 0.825574 0.034260 0.563184
1403715529.542143 0.069626 0.130752 0.310777 -0.009241 0.825534 0.034916 0.563195
1403715529.547143 0.070601 0.131987 0.312281 -0.009658 0.825540 0.035479 0.563144
1403715529.552143 0.070563 0.132487 0.313287 -0.009879 0.825195 0.035952 0.563617
1403715529.557143 0.070776 0.133146 0.314383 -0.010261 0.825224 0.036432 0.563536
1403715529.562143 0.071180 0.133925 0.315544 -0.010624 0.825134 0.036965 0.563626
1403715529.567143 0.071731 0.134794 0.316751 -0.010971 0.825165 0.037408 0.563545
1403715529.572143 0.072397 0.135732 0.317989 -0.011338 0.824963 0.037907 0.563800
1403715529.577143 0.073154 0.136725 0.319247 -0.011675 0.824854 0.038400 0.563920
1403715529.582143 0.073981 0.137758 0.320520 -0.012028 0.824755 0.038929 0.564020
1403715529.587143 0.074863 0.138822 0.321801 -0.012319 0.824648 0.039437 0.564135
1403715529.592143 0.075785 0.139910 0.323083 -0.012547 0.824554 0.040009 0.564228
1403715529.597143 0.076738 0.141016 0.324362 -0.012768 0.824502 0.040539 0.564261
1403715529.602143 0.077843 0.142664 0.325125 -0.012371 0.824645 0.040938 0.564031
1403715529.607143 0.078943 0.144198 0.325993 -0.012572 0.824640 0.041418 0.563999
1403715529.612143 0.080038 0.145645 0.326936 -0.012811 0.824487 0.041909 0.564181
1403715529.617143 0.081132 0.147029 0.327932 -0.013017 0.824465 0.042334 0.564176
1403715529.622143 0.082226 0.148362 0.328963 -0.013224 0.824254 0.042812 0.564445
1403715529.627143 0.083325 0.149662 0.330018 -0.013452 0.824199 0.043244 0.564486
1403715529.632143 0.084428 0.150938 0.331089 -0.013695 0.824065 0.043760 0.564637
1403715529.637143 0.085536 0.152198 0.332169 -0.013985 0.823920 0.044186 0.564808
1403715529.642143 0.086648 0.153448 0.333250 -0.014303 0.823787 0.044620 0.564959
1403715529.647143 0.087764 0.154689 0.334332 -0.014635 0.823697 0.044939 0.565056
1403715529.652143 0.088887 0.155925 0.335414 -0.014927 0.823523 0.045297 0.565274
1403715529.657143 0.088926 0.156629 0.336785 -0.015914 0.822769 0.045607 0.566319
1403715529.662143 0.089232 0.157453 0.338058 -0.016107 0.822604 0.046021 0.566520
1403715529.667143 0.089746 0.158372 0.339257 -0.016258 0.822513 0.046459 0.566612
1403715529.672143 0.090417 0.159366 0.340403 -0.016419 0.822322 0.046966 0.566844
1403715529.677143 0.091211 0.160417 0.341510 -0.016557 0.822202 0.047476 0.566971
1403715529.682143 0.092098 0.161513 0.342588 -0.016676 0.822066 0.047988 0.567122
1403715529.687143 0.093058 0.162645 0.343643 -0.016872 0.821895 0.048455 0.567324
1403715529.692143 0.094072 0.163802 0.344682 -0.016978 0.821752 0.048898 0.567490
1403715529.697143 0.095130 0.164981 0.345711 -0.017129 0.821559 0.049332 0.567727
1403715529.702143 0.096220 0.166176 0.346734 -0.017139 0.821445 0.049830 0.567847
1403715529.707143 0.097338 0.167387 0.347752 -0.017260 0.821261 0.050321 0.568067
1403715529.712143 0.096497 0.169475 0.348830 -0.017613 0.819754 0.052343 0.570047
1403715529.717143 0.096132 0.171365 0.349867 -0.017656 0.819664 0.052874 0.570125
1403715529.722143 0.096122 0.173108 0.350871 -0.017566 0.819724 0.053466 0.569987
1403715529.727143 0.096383 0.174746 0.351849 -0.017640 0.819728 0.053937 0.569935
1403715529.732143 0.096852 0.176306 0.352808 -0.017627 0.819858 0.054412 0.569703
1403715529.737143 0.097481 0.177810 0.353758 -0.017710 0.819855 0.054880 0.569660
1403715529.742143 0.098233 0.179276 0.354706 -0.017817 0.819893 0.055268 0.569564
1403715529.747143 0.099077 0.180715 0.355658 -0.017914 0.819830 0.055733 0.569607
1403715529.752143 0.099994 0.182137 0.356620 -0.018129 0.819759 0.056088 0.569667
1403715529.757143 0.101858 0.183342 0.358310 -0.018738 0.819863 0.056794 0.569428
1403715529.762143 0.103545 0.184593 0.359853 -0.019127 0.819679 0.056922 0.569667
1403715529.767143 0.105107 0.185873 0.361272 -0.019200 0.819562 0.057302 0.569795
1403715529.772143 0.106567 0.187186 0.362614 -0.019617 0.819390 0.057423 0.570015
1403715529.777143 0.107959 0.188517 0.363893 -0.019730 0.819353 0.057794 0.570028
1403715529.782143 0.109302 0.189863 0.365132 -0.020139 0.819217 0.057935 0.570194
1403715529.787143 0.110601 0.191226 0.366335 -0.020250 0.819200 0.058285 0.570180
1403715529.792143 0.111876 0.192596 0.367516 -0.020637 0.818985 0.058423 0.570460
1403715529.797143 0.113122 0.193979 0.368686 -0.020790 0.819119 0.058689 0.570235
1403715529.802143 0.114359 0.195371 0.369849 -0.021142 0.818814 0.058842 0.570644
1403715529.807143 0.115575 0.196767 0.371021 -0.021275 0.818966 0.059041 0.570400
1403715529.812143 0.115672 0.197559 0.371978 -0.021899 0.818236 0.059170 0.571409
1403715529.817143 0.116012 0.198508 0.373001 -0.022073 0.818367 0.059337 0.571199
1403715529.822143 0.116544 0.199574 0.374040 -0.022206 0.818153 0.059646 0.571467
1403715529.827143 0.117219 0.200737 0.375125 -0.022493 0.818169 0.059788 0.571418
1403715529.832143 0.117997 0.201968 0.376229 -0.022588 0.818119 0.060107 0.571453
1403715529.837143 0.118854 0.203251 0.377351 -0.022894 0.817985 0.060186 0.571624
1403715529.842143 0.119781 0.204579 0.378494 -0.022916 0.817996 0.060495 0.571574
1403715529.847143 0.120755 0.205938 0.379652 -0.023208 0.817848 0.060512 0.571773
1403715529.852143 0.121758 0.207324 0.380821 -0.023166 0.817896 0.060799 0.571675
1403715529.857143 0.122794 0.208733 0.381998 -0.023499 0.817753 0.060930 0.571853
1403715529.862143 0.124688 0.208893 0.383066 -0.024029 0.818104 0.060479 0.571376
1403715529.867143 0.126408 0.209366 0.384170 -0.024323 0.817947 0.060688 0.571566
1403715529.872143 0.127980 0.210075 0.385305 -0.024349 0.818075 0.060882 0.571361
1403715529.877143 0.129458 0.210970 0.386458 -0.024523 0.817818 0.061101 0.571698
1403715529.882143 0.130852 0.212009 0.387652 -0.024731 0.817943 0.061137 0.571507
1403715529.887143 0.132187 0.213153 0.388862 -0.024970 0.817659 0.061306 0.571884
1403715529.892143 0.133481 0.214382 0.390097 -0.025314 0.817672 0.061207 0.571862
1403715529.897143 0.134737 0.215674 0.391359 -0.025559 0.817605 0.061346 0.571931
1403715529.902143 0.135970 0.217010 0.392635 -0.026050 0.817206 0.061189 0.572497
1403715529.907143 0.137000 0.218751 0.393303 -0.025802 0.817239 0.061201 0.572459
1403715529.912143 0.138070 0.220430 0.394125 -0.026352 0.816816 0.061081 0.573050
1403715529.917143 0.139159 0.222064 0.395066 -0.026495 0.816798 0.061202 0.573056
1403715529.922143 0.140273 0.223666 0.396094 -0.026971 0.816501 0.061185 0.573459
1403715529.927143 0.141404 0.225240 0.397202 -0.027030 0.816499 0.061283 0.573449
1403715529.932143 0.142556 0.226799 0.398365 -0.027373 0.816089 0.061317 0.574012
1403715529.937143 0.143710 0.228340 0.399563 -0.027376 0.816235 0.061300 0.573806
1403715529.942143 0.144881 0.229864 0.400791 -0.027699 0.815786 0.061350 0.574423
1403715529.947143 0.146057 0.231392 0.402072 -0.027909 0.815919 0.061216 0.574239
1403715529.952143 0.147245 0.232915 0.403359 -0.028156 0.815680 0.061364 0.574550
1403715529.957143 0.148433 0.234440 0.404680 -0.028428 0.815430 0.061378 0.574890
1403715529.962143 0.149536 0.235689 0.406006 -0.028671 0.815372 0.061708 0.574924
1403715529.967143 0.150664 0.237002 0.407371 -0.028789 0.815152 0.061831 0.575218
1403715529.972143 0.151819 0.238365 0.408734 -0.028609 0.815065 0.062102 0.575320
1403715529.977143 0.152986 0.239760 0.410120 -0.028706 0.814815 0.062151 0.575665
1403715529.982143 0.154167 0.241188 0.411505 -0.028467 0.814770 0.062398 0.575714
1403715529.987143 0.155360 0.242639 0.412912 -0.028654 0.814444 0.062496 0.576154
1403715529.992143 0.156553 0.244108 0.414330 -0.028475 0.814407 0.062729 0.576191
1403715529.997143 0.157762 0.245590 0.415766 -0.028653 0.813932 0.062935 0.576831
1403715530.002143 0.158964 0.247086 0.417228 -0.028571 0.813878 0.063017 0.576902
1403715530.007143 0.160473 0.248190 0.418275 -0.028730 0.813505 0.063071 0.577413
1403715530.012143 0.161910 0.249401 0.419451 -0.028710 0.813352 0.063114 0.577625
1403715530.017143 0.163307 0.250688 0.420695 -0.028708 0.812946 0.063423 0.578163
1403715530.022143 0.164664 0.252039 0.422025 -0.028720 0.812680 0.063533 0.578524
1403715530.027143 0.166001 0.253434 0.423396 -0.028580 0.812308 0.063853 0.579018
1403715530.032143 0.167314 0.254865 0.424821 -0.028558 0.812020 0.063969 0.579410
1403715530.037143 0.168613 0.256318 0.426269 -0.028337 0.811666 0.064228 0.579888
1403715530.042143 0.169900 0.257795 0.427755 -0.028252 0.811331 0.064350 0.580347
1403715530.047143 0.171176 0.259286 0.429261 -0.027966 0.811018 0.064600 0.580771
1403715530.052143 0.172442 0.260793 0.430795 -0.027859 0.810628 0.064867 0.581290
1403715530.057143 0.174101 0.262701 0.432333 -0.027016 0.810688 0.065231 0.581206
1403715530.062143 0.175659 0.264523 0.433894 -0.026850 0.810173 0.065650 0.581885
1403715530.067143 0.177135 0.266283 0.435471 -0.026584 0.810022 0.065825 0.582086
1403715530.072143 0.178555 0.267993 0.437055 -0.026408 0.809487 0.066155 0.582801
1403715530.077143 0.179928 0.269673 0.438660 -0.026122 0.809263 0.066340 0.583103
1403715530.082143 0.181268 0.271327 0.440265 -0.025856 0.808774 0.066700 0.583753
1403715530.087143 0.182581 0.272968 0.441892 -0.025556 0.808521 0.066962 0.584086
1403715530.092143 0.183875 0.274600 0.443522 -0.025241 0.808090 0.067313 0.584656
1403715530.097143 0.185149 0.276227 0.445169 -0.024917 0.807793 0.067628 0.585044
1403715530.102143 0.186414 0.277850 0.446816 -0.024643 0.807476 0.067911 0.585460
1403715530.107143 0.187669 0.279477 0.448483 -0.024359 0.807123 0.068176 0.585927
1403715530.112143 0.189282 0.281053 0.450123 -0.023871 0.807341 0.068261 0.585637
1403715530.117143 0.190799 0.282642 0.451786 -0.023548 0.806863 0.068557 0.586274
1403715530.122143 0.192233 0.284243 0.453468 -0.023196 0.806816 0.068684 0.586338
1403715530.127143 0.193612 0.285856 0.455154 -0.022936 0.806404 0.068923 0.586887
1403715530.132143 0.194936 0.287484 0.456866 -0.022622 0.806418 0.069179 0.586850
1403715530.137143 0.196227 0.289124 0.458569 -0.022553 0.806103 0.069429 0.587255
1403715530.142143 0.197482 0.290774 0.460298 -0.022143 0.806189 0.069739 0.587116
1403715530.147143 0.198717 0.292433 0.462020 -0.022013 0.806023 0.069866 0.587334
